Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Dick's Sporting Goods Inc (DKS),2018-07,2.79,1.53,0.0293,0.1734,0.51,0.30,0.0746,0.0548,0.0391,0.0859,2.20,53.29,0.0383,0.0281,0.0618,0.0533,7.10,2.0201,1
Melco Resorts and Entertainment Ltd ADR (MLCO),2015-09,26.65,2.44,0.1082,0.1599,0.09,0.31,0.0360,0.0351,0.3760,0.9093,2.42,1.47,0.0032,0.0031,0.0076,0.0409,3.78,0.2256,1
Melco Resorts and Entertainment Ltd ADR (MLCO),2016-06,18.81,1.58,0.1428,0.0766,0.12,0.30,0.0695,0.0288,0.4240,1.1769,2.78,1.27,0.0082,0.0034,0.0095,0.0082,1.86,0.0974,1
Melco Resorts and Entertainment Ltd ADR (MLCO),2016-09,14.78,1.51,0.1748,0.0800,0.12,0.32,0.0949,0.0538,0.4055,1.1421,2.82,1.94,0.0117,0.0066,0.0187,0.0117,1.96,0.0392,1
Melco Resorts and Entertainment Ltd ADR (MLCO),2017-06,11.79,1.19,0.1566,0.0312,0.15,0.32,0.0998,0.0286,0.4265,1.3462,3.16,1.95,0.0146,0.0042,0.0132,0.0146,6.54,0.2824,1
Melco Resorts and Entertainment Ltd ADR (MLCO),2017-09,9.00,1.08,0.1761,0.0168,0.15,0.34,0.1442,0.0842,0.4143,1.3037,3.15,3.44,0.0222,0.0129,0.0407,0.0222,11.61,0.0683,1
Ryman Hospitality Properties Inc (RHP),2015-12,17.83,0.99,0.0337,-0.0009,0.13,1.00,0.1688,0.1246,0.6141,3.7720,6.14,4.01,0.0226,0.0167,0.1025,0.0352,5.07,0.0583,1
Ryman Hospitality Properties Inc (RHP),2016-03,21.10,0.77,0.0372,-0.0184,0.11,1.00,0.1484,0.1008,0.6319,4.3264,6.85,3.01,0.0166,0.0112,0.0770,0.0290,4.02,0.0360,1
Ryman Hospitality Properties Inc (RHP),2016-06,15.97,0.76,0.0343,-0.0180,0.13,1.00,0.2260,0.1733,0.6340,4.1843,6.60,5.15,0.0284,0.0218,0.1438,0.0395,1.73,0.0493,1
Ryman Hospitality Properties Inc (RHP),2016-09,19.29,0.60,0.0260,-0.0339,0.11,1.00,0.1714,0.1236,0.6260,4.2457,6.78,3.59,0.0196,0.0141,0.0959,0.0307,2.52,0.0486,0
Ryman Hospitality Properties Inc (RHP),2016-12,13.46,0.80,0.0337,-0.0135,0.13,1.00,0.1923,0.1504,0.6243,4.0813,6.54,4.55,0.0256,0.0200,0.1307,0.0370,2.83,0.0629,1
Ryman Hospitality Properties Inc (RHP),2017-03,21.79,0.61,0.0219,-0.0314,0.11,1.00,0.1710,0.1182,0.6340,4.2990,6.78,3.65,0.0195,0.0135,0.0912,0.0309,1.02,0.0249,0
Ryman Hospitality Properties Inc (RHP),2017-06,19.75,0.67,0.0264,-0.0265,0.12,1.00,0.2180,0.1583,0.6352,4.2702,6.72,4.59,0.0265,0.0193,0.1295,0.0379,1.81,0.0485,1
Ryman Hospitality Properties Inc (RHP),2017-09,19.27,0.56,0.0310,-0.0426,0.11,1.00,0.1408,0.0902,0.6283,4.4568,7.09,2.73,0.0150,0.0096,0.0679,0.0265,2.14,0.0650,0
Ryman Hospitality Properties Inc (RHP),2017-12,15.00,0.80,0.0312,-0.0136,0.14,1.00,0.2093,0.2095,0.6302,4.2066,6.68,5.36,0.0286,0.0286,0.1912,0.0396,1.44,0.0503,1
Ryman Hospitality Properties Inc (RHP),2018-03,20.68,0.70,0.0335,-0.0254,0.11,1.00,0.1668,0.0948,0.6445,4.5824,7.11,3.44,0.0188,0.0107,0.0760,0.0301,0.92,0.0266,1
Ryman Hospitality Properties Inc (RHP),2018-06,21.48,0.79,0.0360,-0.0180,0.13,1.00,0.2342,0.1663,0.6421,4.4800,6.98,4.64,0.0300,0.0213,0.1486,0.0414,1.84,0.0524,1
Americold Realty Trust (COLD),2008-12,81.32,1.10,0.0270,0.0104,0.09,1.00,0.0949,0.0214,0.7219,-11.2437,-15.57,1.28,0.0090,0.0020,-0.0317,0.0228,5.42,0.0187,1
Americold Realty Trust (COLD),2017-03,44.53,1.21,0.0433,0.0209,0.16,1.00,0.0986,0.0118,0.7294,-9.2994,-12.75,1.34,0.0154,0.0018,-0.0234,0.0678,1.53,0.0910,1
Americold Realty Trust (COLD),2017-12,44.89,1.04,0.0292,0.0040,0.17,1.00,0.1094,0.0199,0.7270,-9.3164,-12.81,1.50,0.0184,0.0033,-0.0428,0.0317,0.88,0.0208,1
Americold Realty Trust (COLD),2018-03,41.11,1.68,0.0855,0.0638,0.16,1.00,0.0919,-0.0221,0.5607,2.1780,3.88,1.51,0.0144,-0.0035,-0.0135,0.0269,1.80,0.0360,1
Senior Housing Properties Trust (SNH,2015-12,6.03,1.93,0.0061,0.0042,0.04,1.00,0.3156,0.0357,0.3910,0.8333,2.13,2.23,0.0118,0.0013,0.0028,0.0216,5.17,0.0302,1
Senior Housing Properties Trust (SNH,2016-12,6.05,1.33,0.0049,0.0018,0.04,1.00,0.3236,0.1563,0.3593,0.8117,2.26,2.03,0.0123,0.0059,0.0134,0.0223,1.38,0.0325,1
Senior Housing Properties Trust (SNH,2017-12,5.99,0.78,0.0065,-0.0025,0.04,1.00,0.2171,0.2333,0.3934,0.9240,2.35,1.49,0.0083,0.0089,0.0209,0.0174,0.85,0.0288,1
Equity Commonwealth (EQC),2014-09,98.98,5.01,0.0993,0.1104,0.04,1.00,0.0579,0.7237,0.3959,0.7002,1.77,0.36,0.0020,0.0254,0.0449,0.0117,1.47,0.0129,1
Peabody Energy Corp,2015-09,23.47,1.02,0.0287,0.0032,0.12,0.12,-0.0134,-0.2147,0.5403,4.8276,8.93,-0.16,-0.0016,-0.0261,-0.2334,0.0107,-1.32,-0.0054,0
Equity Commonwealth (EQC),2015-03,105.36,4.73,0.0794,0.0969,0.04,1.00,0.1597,0.0640,0.3845,0.6659,1.73,1.29,0.0059,0.0024,0.0041,0.0171,3.32,0.0183,1
Equity Commonwealth (EQC),2015-06,92.38,11.88,0.2376,0.2521,0.04,1.00,0.1679,0.0619,0.3557,0.5827,1.64,1.26,0.0062,0.0023,0.0037,0.0162,5.08,0.0424,1
Equity Commonwealth (EQC),2015-09,104.40,15.30,0.3151,0.3269,0.03,1.00,0.1813,0.1914,0.3433,0.5494,1.60,1.18,0.0054,0.0057,0.0092,0.0135,1.18,0.0095,1
PS Business Parks Inc (PSB),2014-09,3.36,0.76,0.0257,-0.0086,0.04,1.00,0.3424,0.2758,0.1115,0.1457,1.31,9.87,0.0146,0.0118,0.0154,0.0266,1.74,0.2498,1
PS Business Parks Inc (PSB),2014-12,2.79,2.25,0.0685,0.0388,0.04,1.00,0.3353,1.0654,0.1123,0.1459,1.30,9.36,0.0138,0.0438,0.0569,0.0258,1.86,0.1953,1
PS Business Parks Inc (PSB),2015-03,5.70,2.83,0.0840,0.0560,0.04,1.00,0.3362,0.3784,0.1117,0.1452,1.30,9.67,0.0139,0.0156,0.0203,0.0256,-4.26,0.2171,1
PS Business Parks Inc (PSB),2015-06,4.39,2.92,0.0894,0.0602,0.04,1.00,0.3492,0.2825,0.1116,0.1451,1.30,10.18,0.0145,0.0117,0.0153,0.0266,4.09,0.2287,1
PS Business Parks Inc (PSB),2015-09,3.65,3.17,0.1113,0.0774,0.04,1.00,0.3611,0.4301,0.1104,0.1507,1.36,10.50,0.0149,0.0177,0.0242,0.0264,-3.63,0.2687,1
PS Business Parks Inc (PSB),2015-12,2.12,2.51,0.0864,0.0526,0.04,1.00,0.3818,0.3063,0.1143,0.1506,1.32,11.60,0.0165,0.0133,0.0175,0.0285,6.92,0.2378,1
PS Business Parks Inc (PSB),2016-03,2.86,2.67,0.0896,0.0569,0.04,1.00,0.3689,0.2974,0.1147,0.1509,1.32,12.11,0.0162,0.0131,0.0172,0.0277,8.83,0.2295,1
PS Business Parks Inc (PSB),2016-06,2.15,0.08,0.0019,-0.0345,0.05,1.00,0.3729,0.3085,0.0272,0.0326,1.20,18.36,0.0181,0.0150,0.0179,0.0308,7.72,1.1381,0
PS Business Parks Inc (PSB),2016-09,1.86,0.08,0.0025,-0.0380,0.05,1.00,0.4001,0.3460,0.0300,0.0362,1.21,-763.59,0.0195,0.0168,0.0203,0.0318,7.25,1.1797,0
PS Business Parks Inc (PSB),2017-03,2.99,0.11,0.0024,-0.0339,0.05,1.00,0.4309,0.3991,0.0536,0.0662,1.24,-879.98,0.0216,0.0200,0.0247,0.0331,7.64,0.6329,0
PS Business Parks Inc (PSB),2017-06,1.82,0.10,0.0027,-0.0351,0.05,1.00,0.4357,0.3761,0.0505,0.0623,1.23,331.90,0.0218,0.0188,0.0232,0.0336,4.65,0.6910,0
PS Business Parks Inc (PSB),2018-03,2.77,0.54,0.0196,-0.0182,0.05,1.00,0.4296,0.5746,0.0012,0.0015,1.17,-374.55,0.0223,0.0298,0.0348,0.0342,8.90,25.5752,1
PS Business Parks Inc (PSB),2018-06,1.60,0.11,0.0035,-0.0349,0.05,1.00,0.4300,0.8246,0.0048,0.0057,1.18,-344.76,0.0211,0.0405,0.0476,0.0329,8.17,6.7816,0
LaSalle Hotel Properties (LHO),2014-09,16.23,0.33,0.0048,-0.0399,0.08,1.00,0.3561,0.3448,0.3338,0.5584,1.67,7.21,0.0296,0.0286,0.0479,0.0405,-1.82,0.0801,0
LaSalle Hotel Properties (LHO),2014-12,10.66,0.68,0.0308,-0.0180,0.07,1.00,0.1042,0.1007,0.2760,0.4182,1.52,1.97,0.0072,0.0070,0.0106,0.0178,0.73,0.0754,1
LaSalle Hotel Properties (LHO),2015-03,15.97,0.27,0.0043,-0.0409,0.06,1.00,-0.0090,0.0115,0.3390,0.5683,1.68,-0.16,-0.0005,0.0007,0.0011,0.0106,0.11,0.0384,0
LaSalle Hotel Properties (LHO),2015-06,16.38,0.36,0.0066,-0.0388,0.08,1.00,0.1972,0.1797,0.3327,0.5565,1.67,4.65,0.0160,0.0146,0.0245,0.0279,3.33,0.0835,0
LaSalle Hotel Properties (LHO),2015-09,37.54,0.60,0.0057,-0.0251,0.08,1.00,0.1481,0.1494,0.3443,0.5900,1.71,3.94,0.0115,0.0116,0.0198,0.0232,3.19,0.0722,1
Nexstar Media Group Inc Class A (NXST),2015-12,68.85,1.78,0.0237,0.0621,0.14,0.67,0.2670,0.1077,0.8044,18.2985,22.75,3.29,0.0367,0.0148,0.3368,0.0534,10.23,0.0438,1
Nexstar Media Group Inc Class A (NXST),2016-03,70.41,1.61,0.0068,0.0471,0.14,0.65,0.2266,0.0850,0.8002,13.5916,16.98,2.80,0.0306,0.0115,0.1950,0.0466,6.81,0.0341,1
Nexstar Media Group Inc Class A (NXST),2016-06,71.05,1.68,0.0143,0.0558,0.14,0.65,0.2443,0.0936,0.7837,11.2979,14.42,3.11,0.0337,0.0129,0.1863,0.0497,8.11,0.0388,1
Nexstar Media Group Inc Class A (NXST),2016-09,70.00,1.58,0.0100,0.0362,0.09,0.63,0.2644,0.0900,0.8040,15.4011,19.16,2.46,0.0250,0.0085,0.1627,0.0351,6.47,0.0285,1
Nexstar Media Group Inc Class A (NXST),2016-12,63.33,1.92,0.0296,0.0585,0.10,0.68,0.3477,0.0661,0.7897,13.8489,17.54,2.38,0.0363,0.0069,0.1211,0.0465,13.96,0.0363,1
Nexstar Media Group Inc Class A (NXST),2017-03,88.94,1.96,0.0097,0.0706,0.07,0.60,0.0970,0.0112,0.5984,3.7144,6.21,0.66,0.0070,0.0008,0.0050,0.0182,-3.54,-0.0106,1
Nexstar Media Group Inc Class A (NXST),2017-06,72.32,1.36,0.0115,0.0380,0.08,0.60,0.2215,0.0703,0.5938,3.7264,6.28,2.49,0.0186,0.0059,0.0370,0.0294,-402.62,0.0358,1
Nexstar Media Group Inc Class A (NXST),2017-09,76.27,1.35,0.0181,0.0353,0.08,0.58,0.2109,0.0760,0.5850,3.6923,6.31,2.41,0.0172,0.0062,0.0391,0.0275,-1.04,-0.0046,1
Nexstar Media Group Inc Class A (NXST),2017-12,77.51,1.57,0.0155,0.0515,0.09,0.60,0.2460,0.5790,0.5831,2.7776,4.76,3.05,0.0215,0.0506,0.2410,0.0323,2.29,0.0105,1
Nexstar Media Group Inc Class A (NXST),2018-03,79.38,1.46,0.0146,0.0424,0.08,0.55,0.1937,0.0782,0.5813,2.7590,4.75,2.18,0.0160,0.0065,0.0306,0.0265,9.83,0.0414,1
Nexstar Media Group Inc Class A (NXST),2018-06,71.43,2.43,0.0207,0.0593,0.09,0.58,0.2601,0.1329,0.6022,2.6249,4.36,3.05,0.0241,0.0123,0.0537,0.0351,10.14,0.0338,1
Senior Housing Properties Trust (SNH),2015-12,6.03,1.93,0.0061,0.0042,0.04,1.00,0.3156,0.0357,0.3910,0.8333,2.13,2.23,0.0118,0.0013,0.0028,0.0217,5.17,0.0302,1
Senior Housing Properties Trust (SNH),2016-12,6.05,1.33,0.0049,0.0018,0.04,1.00,0.3236,0.1563,0.3593,0.8117,2.26,2.03,0.0123,0.0059,0.0134,0.0222,1.38,0.0325,1
Senior Housing Properties Trust (SNH),2017-12,5.99,0.78,0.0065,-0.0025,0.04,1.00,0.2171,0.2333,0.3934,0.9240,2.35,1.49,0.0083,0.0089,0.0209,0.0173,0.85,0.0288,1
Tetra Tech Inc (TTEK),2014-09,101.53,1.78,0.0689,0.2222,0.35,0.08,0.0398,0.0363,0.1147,0.2014,1.76,8.48,0.0139,0.0127,0.0223,0.0209,-0.01,0.0642,1
Tetra Tech Inc (TTEK),2014-12,103.38,1.94,0.0583,0.2407,0.34,0.14,0.0630,0.0440,0.1185,0.2018,1.70,20.45,0.0216,0.0151,0.0257,0.0292,2.84,0.0271,1
Tetra Tech Inc (TTEK),2015-03,106.14,1.95,0.0599,0.2460,0.34,0.12,0.0538,0.0337,0.1453,0.2589,1.78,16.85,0.0185,0.0116,0.0206,0.0252,55.02,0.0809,1
Tetra Tech Inc (TTEK),2015-06,99.14,1.91,0.1028,0.2439,0.34,0.14,0.0708,0.0456,0.1387,0.2476,1.79,20.10,0.0239,0.0154,0.0275,0.0300,13.75,0.4628,1
PrimeEnergy Corp,2015-12,58.24,1.03,0.0431,0.0028,0.07,0.17,-0.9961,-0.6922,0.4227,1.7161,4.06,-16.69,-0.0649,-0.0451,-0.1832,0.0003,2.22,0.0771,0
Tetra Tech Inc (TTEK),2016-03,49.97,1.84,0.0648,0.2275,0.36,0.12,0.0548,0.0060,0.2055,0.4241,2.06,8.09,0.0196,0.0021,0.0044,0.0262,2.66,0.0184,1
Tetra Tech Inc (TTEK),2016-06,49.62,1.82,0.0848,0.2310,0.37,0.13,0.0601,0.0385,0.2010,0.4225,2.10,15.48,0.0221,0.0142,0.0298,0.0289,33.50,0.1633,1
Tetra Tech Inc (TTEK),2016-09,45.00,1.94,0.0891,0.2523,0.40,0.13,0.0684,0.0427,0.1927,0.3992,2.07,12.83,0.0277,0.0173,0.0358,0.0342,25.43,0.1505,1
Tetra Tech Inc (TTEK),2016-12,54.65,2.23,0.0705,0.2918,0.37,0.12,0.0596,0.0397,0.2156,0.4449,2.06,13.71,0.0221,0.0148,0.0304,0.0284,-32.49,-0.1513,1
Tetra Tech Inc (TTEK),2017-03,48.39,2.03,0.0953,0.2657,0.37,0.12,0.0539,0.0405,0.1921,0.3827,1.99,11.55,0.0199,0.0149,0.0298,0.0266,61.13,0.3159,1
Tetra Tech Inc (TTEK),2017-06,46.07,1.97,0.0763,0.2601,0.38,0.13,0.0669,0.0437,0.1790,0.3561,1.99,16.42,0.0252,0.0165,0.0328,0.0313,7.27,0.0651,1
Tetra Tech Inc (TTEK),2017-09,46.06,1.94,0.0998,0.2651,0.39,0.14,0.0746,0.0469,0.1876,0.3844,2.05,15.64,0.0288,0.0181,0.0371,0.0348,28.57,0.1861,1
Tetra Tech Inc (TTEK),2017-12,51.80,2.25,0.0878,0.3078,0.39,0.12,0.0640,0.0606,0.2273,0.4730,2.08,15.38,0.0247,0.0234,0.0486,0.0297,-46.40,-0.1484,1
Tetra Tech Inc (TTEK),2018-03,59.35,2.05,0.0976,0.2832,0.34,0.13,0.0637,0.0410,0.2300,0.5096,2.22,10.91,0.0214,0.0138,0.0306,0.0264,54.87,0.1697,1
Tetra Tech Inc (TTEK),2018-06,53.74,2.01,0.1052,0.2807,0.38,0.14,0.0728,0.0436,0.2152,0.4676,2.17,12.82,0.0274,0.0164,0.0356,0.0324,183.53,0.1203,1
Manchester United PLC Class A (MANU),2014-09,30.79,0.49,0.0706,-0.1324,0.07,1.00,0.1607,0.1009,0.2834,0.7280,2.57,2.50,0.0111,0.0070,0.0180,0.0295,37.54,0.2013,0
Manchester United PLC Class A (MANU),2014-12,71.31,0.47,0.0307,-0.1152,0.09,1.00,0.1329,-0.0005,0.3143,0.7789,2.48,2.50,0.0116,-0.0000,-0.0001,0.0361,-21.05,-0.1024,0
Manchester United PLC Class A (MANU),2015-03,69.88,0.51,0.0094,-0.0956,0.08,1.00,-0.0586,-0.0303,0.3308,0.8356,2.53,-0.92,-0.0047,-0.0024,-0.0061,0.0189,-51.19,-0.0379,0
Manchester United PLC Class A (MANU),2015-06,37.45,0.74,0.1197,-0.0645,0.08,1.00,0.0842,-0.0653,0.3157,0.8597,2.72,1.62,0.0068,-0.0053,-0.0145,0.0289,90.56,0.3042,0
Manchester United PLC Class A (MANU),2015-09,76.50,0.65,0.1067,-0.1010,0.09,1.00,0.0770,0.0401,0.3174,0.9018,2.84,2.14,0.0071,0.0037,0.0105,0.0254,107.52,0.0836,0
Manchester United PLC Class A (MANU),2015-12,29.39,0.68,0.0952,-0.0751,0.10,1.00,0.2389,0.1391,0.3430,0.9059,2.64,7.07,0.0250,0.0146,0.0385,0.0439,-40.86,-0.0210,0
Manchester United PLC Class A (MANU),2016-03,69.44,0.73,0.0824,-0.0589,0.10,1.00,0.1724,0.1115,0.3582,0.9468,2.64,4.50,0.0168,0.0109,0.0288,0.0356,28.54,0.0130,0
Manchester United PLC Class A (MANU),2016-06,65.92,0.91,0.1579,-0.0255,0.09,1.00,0.1185,-0.0071,0.3376,1.0694,3.17,3.20,0.0110,-0.0007,-0.0021,0.0286,35.59,0.3136,0
Manchester United PLC Class A (MANU),2016-09,51.36,0.64,0.1130,-0.0936,0.08,1.00,-0.0169,0.0097,0.3452,1.1026,3.19,-0.40,-0.0014,0.0008,0.0026,0.0214,33.79,0.1048,0
Manchester United PLC Class A (MANU),2016-12,70.92,0.77,0.0855,-0.0527,0.11,1.00,0.2024,0.1111,0.3705,1.1375,3.07,6.07,0.0223,0.0122,0.0375,0.0481,-19.74,-0.0798,0
Manchester United PLC Class A (MANU),2017-03,61.06,0.85,0.1113,-0.0304,0.09,1.00,-0.0205,-0.0296,0.3783,1.1336,3.00,-0.53,-0.0019,-0.0027,-0.0082,0.0219,15.04,0.0766,0
Manchester United PLC Class A (MANU),2017-06,31.31,0.96,0.1892,-0.0101,0.11,1.00,0.2302,0.1378,0.3281,1.0539,3.21,8.50,0.0264,0.0158,0.0508,0.0471,87.94,0.3531,1
Manchester United PLC Class A (MANU),2017-09,51.34,0.73,0.1427,-0.0731,0.09,1.00,-0.0146,0.0564,0.3197,0.9811,3.07,-0.41,-0.0014,0.0052,0.0161,0.0241,4.12,0.0370,0
Caesars Entertainment Corp (CZR),2015-09,23.23,1.00,0.1272,0.0001,0.08,0.54,0.0878,-0.8265,0.5515,0.5515,1.00,0.57,0.0066,-0.0625,-0.0625,0.0066,2.57,0.0214,0
Manchester United PLC Class A (MANU),2018-03,35.39,0.87,0.1191,-0.0272,0.10,1.00,0.0077,0.0008,0.3393,0.9879,2.91,0.24,0.0008,0.0001,0.0002,0.0266,21.22,0.0460,1
Healthcare Realty Trust Inc (HR),2014-09,2.23,0.06,0.0006,-0.0206,0.03,1.00,0.1113,0.0520,0.5119,1.1508,2.25,0.48,0.0031,0.0015,0.0033,0.0139,1.51,0.0188,1
Healthcare Realty Trust Inc (HR),2014-12,76.04,0.94,0.0013,-0.0015,0.03,1.00,0.1178,0.2435,0.5090,1.1496,2.26,0.48,0.0032,0.0066,0.0148,0.0139,0.61,0.0340,1
Healthcare Realty Trust Inc (HR),2015-03,2.19,0.25,0.0037,-0.0136,0.03,1.00,0.0645,0.0688,0.5180,1.1752,2.27,0.28,0.0018,0.0019,0.0044,0.0126,0.33,0.0118,1
Healthcare Realty Trust Inc (HR),2015-06,3.31,0.18,0.0031,-0.0171,0.02,1.00,0.3405,0.3469,0.5068,1.1305,2.23,1.03,0.0064,0.0065,0.0146,0.0174,2.30,0.0365,1
MFA Financial Inc (MFA),2014-09,32.76,3.53,0.0346,0.0267,0.01,1.00,0.8834,0.8834,0.0571,0.2147,3.76,-1.10,0.0064,0.0064,0.0242,0.0065,386.03,0.0895,1
MFA Financial Inc (MFA),2014-12,30.43,2.15,0.0148,0.0093,0.01,1.00,0.8623,0.8623,0.0585,0.2256,3.86,-1.08,0.0065,0.0065,0.0249,0.0065,194.33,0.1084,1
MFA Financial Inc (MFA),2015-03,31.28,2.16,0.0121,0.0078,0.01,1.00,0.8683,0.8683,0.0502,0.2176,4.33,-0.96,0.0059,0.0059,0.0256,0.0059,328.03,0.0742,1
MFA Financial Inc (MFA),2015-06,30.92,1.69,0.0160,0.0074,0.01,1.00,0.8578,0.8578,0.0484,0.2100,4.34,-0.96,0.0057,0.0057,0.0248,0.0057,716.54,0.1074,1
MFA Financial Inc (MFA),2015-09,29.30,1.87,0.0130,0.0071,0.01,1.00,0.8595,0.8595,0.0480,0.2103,4.39,-1.05,0.0059,0.0059,0.0261,0.0060,43.73,0.0568,1
Floor & Decor Holdings Inc (FND),2015-12,10.59,1.55,0.0004,0.1450,0.30,0.41,0.0838,0.0447,0.2371,0.5685,2.40,7.41,0.0249,0.0133,0.0319,0.0314,-1.29,-0.0831,1
Floor & Decor Holdings Inc (FND),2016-09,11.54,1.38,0.0004,0.1165,0.33,0.41,0.0777,0.0524,0.1939,0.4661,2.40,8.78,0.0257,0.0173,0.0416,0.0330,1.30,0.1738,1
Floor & Decor Holdings Inc (FND),2016-12,11.17,1.38,0.0005,0.1113,0.33,0.41,0.0718,0.0600,0.4701,2.9098,6.19,3.67,0.0240,0.0201,0.1244,0.0331,0.83,0.0474,1
Floor & Decor Holdings Inc (FND),2017-03,9.78,1.23,0.0005,0.0768,0.35,0.41,0.0738,0.0362,0.4085,2.4277,5.94,4.19,0.0261,0.0128,0.0762,0.0355,2.83,0.1581,1
Floor & Decor Holdings Inc (FND),2017-06,10.62,1.29,0.0004,0.0992,0.36,0.41,0.0991,0.0594,0.1926,0.5035,2.61,10.17,0.0361,0.0216,0.0566,0.0449,0.40,0.0570,1
Floor & Decor Holdings Inc (FND),2017-09,13.76,1.33,0.0006,0.1120,0.34,0.41,0.0831,0.0676,0.1872,0.4828,2.58,10.96,0.0286,0.0232,0.0599,0.0373,0.68,0.0876,1
Floor & Decor Holdings Inc (FND),2017-12,15.37,1.40,0.0005,0.1348,0.36,0.42,0.0832,0.1232,0.1770,0.4269,2.41,13.50,0.0303,0.0449,0.1083,0.0392,0.81,0.1393,1
Floor & Decor Holdings Inc (FND),2018-03,10.73,1.47,0.0005,0.1444,0.37,0.41,0.0906,0.0791,0.1611,0.3554,2.21,20.46,0.0339,0.0296,0.0654,0.0437,1.46,0.2343,1
Floor & Decor Holdings Inc (FND),2018-06,11.86,1.50,0.0005,0.1493,0.39,0.41,0.0858,0.0918,0.1433,0.2998,2.09,17.36,0.0333,0.0356,0.0745,0.0431,1.22,0.2702,1
Floor & Decor Holdings Inc (FND),2018-09,13.61,1.50,0.0005,0.1437,0.39,0.41,0.0785,0.0610,0.1290,0.2590,2.01,15.77,0.0302,0.0235,0.0471,0.0411,1.30,0.4094,1
National Health Investors Inc (NHI),2014-09,63.50,0.92,0.0024,-0.0021,0.03,1.00,0.5749,0.5677,0.4307,0.8312,1.93,5.69,0.0172,0.0170,0.0327,0.0241,3.17,0.0493,1
National Health Investors Inc (NHI),2014-12,69.18,0.86,0.0017,-0.0031,0.02,1.00,0.6194,0.6019,0.4351,0.8296,1.91,3.57,0.0143,0.0139,0.0265,0.0196,0.07,0.0382,1
National Health Investors Inc (NHI),2015-03,66.58,0.97,0.0021,-0.0007,0.03,1.00,0.5424,0.5324,0.4453,0.8677,1.95,4.81,0.0150,0.0147,0.0286,0.0218,7.86,0.0429,1
National Health Investors Inc (NHI),2015-06,75.85,1.09,0.0016,0.0022,0.03,1.00,0.5651,0.5537,0.4437,0.8614,1.94,4.70,0.0158,0.0155,0.0301,0.0227,8.74,0.0464,1
National Health Investors Inc (NHI),2015-09,82.84,1.31,0.0067,0.0075,0.03,1.00,0.5680,0.5765,0.4731,0.9751,2.06,5.17,0.0155,0.0158,0.0325,0.0223,0.38,0.0404,1
Laureate Education Inc Class A (LAUR),2015-12,34.50,0.73,0.0617,-0.0555,0.15,0.16,0.1086,-0.0145,0.6064,13.8912,22.91,1.28,0.0168,-0.0022,-0.0513,0.0267,-0.39,-0.0110,0
H&R; Block Inc (HRB),2016-07,54.19,1.00,0.1418,-0.0004,0.06,-0.69,-1.4756,-0.9879,0.6899,0.6899,1.00,-8.61,-0.0854,-0.0572,-0.0572,-0.0663,-73.32,-0.3068,0
Laureate Education Inc Class A (LAUR),2016-09,76.83,0.78,0.0641,-0.0562,0.12,0.07,0.0134,0.0928,0.5356,6.1724,11.52,0.12,0.0017,0.0115,0.1325,0.0106,5.56,0.0645,0
Laureate Education Inc Class A (LAUR),2016-12,37.86,0.77,0.0658,-0.0459,0.17,0.22,0.1654,0.0351,0.5392,6.0239,11.17,1.81,0.0275,0.0058,0.0653,0.0363,-0.11,-0.0030,0
Bonanza Creek Energy,2015-06,73.11,0.98,0.0073,-0.0014,0.04,0.72,-0.5718,-0.4552,0.4061,0.9567,2.36,-3.57,-0.0247,-0.0197,-0.0463,0.0092,0.13,0.0189,0
Laureate Education Inc Class A (LAUR),2017-06,47.14,0.88,0.0498,-0.0234,0.17,0.26,0.1909,0.0911,0.4755,2.4801,5.22,2.46,0.0331,0.0158,0.0824,0.0422,-2.10,-0.0298,1
Planet Fitness Inc Class A (PLNT),2015-09,12.93,0.98,0.0406,-0.0017,0.10,0.73,0.1502,-0.1216,0.7182,-26.3198,-36.65,3.85,0.0147,-0.0119,0.4375,0.0095,6.65,0.0396,0
Laureate Education Inc Class A (LAUR),2017-12,38.19,0.94,0.0634,-0.0116,0.17,0.25,0.1761,0.1553,0.4547,2.1339,4.69,2.62,0.0300,0.0265,0.1243,0.0389,-0.10,-0.0042,1
Laureate Education Inc Class A (LAUR),2018-03,79.92,0.94,0.0637,-0.0131,0.12,0.02,-0.0310,0.1908,0.3970,1.6831,4.24,-0.40,-0.0037,0.0225,0.0953,0.0054,-0.16,-0.0024,1
Laureate Education Inc Class A (LAUR),2018-06,44.59,1.02,0.0581,0.0029,0.18,0.27,0.2130,0.1798,0.4205,1.3715,3.26,4.03,0.0383,0.0324,0.1056,0.0474,0.18,0.0031,1
Taubman Centers Inc (TCO),2014-09,20.68,0.13,0.0127,-0.1636,0.05,1.00,0.2383,0.2269,0.5581,9.4568,16.94,1.79,0.0116,0.0111,0.1873,0.0116,0.83,0.0529,0
Taubman Centers Inc (TCO),2014-12,28.47,0.42,0.0860,-0.1378,0.05,1.00,0.2898,2.8429,0.6300,6.3622,10.10,2.89,0.0143,0.1400,1.4138,0.0143,0.76,0.0564,0
